id,session_id,student_id,status
31047,3299,24,present
31048,3299,25,present
31049,3299,26,present
31050,3299,27,present
31051,3299,28,present
31052,3299,29,present
31053,3299,30,present
31054,3299,31,present
31055,3299,32,present
31056,3300,23,present
31057,3300,24,present
31058,3300,25,present
31059,3300,26,present
31060,3300,27,present
31061,3300,28,present
31062,3300,29,present
31063,3300,30,present
31064,3300,31,present
31065,3300,32,present
31066,3301,23,present
31067,3301,24,present
31068,3301,25,present
31069,3301,26,present
31070,3301,27,present
31071,3301,28,present
31072,3301,29,present
31073,3301,30,present
31074,3301,31,present
31075,3301,32,present
31076,3302,23,present
31077,3302,24,present
31078,3302,25,present
31079,3302,26,present
31080,3302,27,present
31081,3302,28,present
31082,3302,29,present
31083,3302,30,absent
31084,3302,31,present
31085,3302,32,present
31086,3303,23,present
31087,3303,24,present
31088,3303,25,present
31089,3303,26,present
31090,3303,27,present
31091,3303,28,present
31092,3303,29,present
31093,3303,30,present
31094,3303,31,present
31095,3303,32,absent
31096,3304,23,present
31097,3304,24,present
31098,3304,25,present
31099,3304,26,present
31100,3304,27,present
31101,3304,28,present
31102,3304,29,present
31103,3304,30,present
31104,3304,31,present
31105,3304,32,present
31106,3305,23,present
31107,3305,24,present
31108,3305,25,present
31109,3305,26,present
31110,3305,27,present
31111,3305,28,present
31112,3305,29,present
31113,3305,30,present
31114,3305,31,present
31115,3305,32,absent
31116,3306,23,present
31117,3306,24,present
31118,3306,25,present
31119,3306,26,present
31120,3306,27,present
31121,3306,28,present
31122,3306,29,present
31123,3306,30,present
31124,3306,31,absent
31125,3306,32,late
31126,3307,23,present
31127,3307,24,present
31128,3307,25,present
31129,3307,26,present
31130,3307,27,present
31131,3307,28,present
31132,3307,29,present
31133,3307,30,present
31134,3307,31,late
31135,3307,32,present
31136,3308,23,present
31137,3308,24,present
31138,3308,25,absent
31139,3308,26,present
31140,3308,27,present
31141,3308,28,absent
31142,3308,29,present
31143,3308,30,present
31144,3308,31,present
31145,3308,32,present
31146,3309,23,present
31147,3309,24,present
31148,3309,25,present
31149,3309,26,present
31150,3309,27,absent
31151,3309,28,present
31152,3309,29,present
31153,3309,30,absent
31154,3309,31,present
31155,3309,32,present
31156,3310,23,present
31157,3310,24,present
31158,3310,25,present
31159,3310,26,present
31160,3310,27,present
31161,3310,28,present
31162,3310,29,present
31163,3310,30,present
31164,3310,31,present
31165,3310,32,present
31166,3311,23,present
31167,3311,24,present
31168,3311,25,present
31169,3311,26,present
31170,3311,27,present
31171,3311,28,absent
31172,3311,29,present
31173,3311,30,present
31174,3311,31,present
31175,3311,32,present
31176,3312,23,present
31177,3312,24,present
31178,3312,25,present
31179,3312,26,present
31180,3312,27,present
31181,3312,28,present
31182,3312,29,present
31183,3312,30,present
31184,3312,31,absent
31185,3312,32,present
31186,3313,23,present
31187,3313,24,present
31188,3313,25,present
31189,3313,26,present
31190,3313,27,present
31191,3313,28,present
31192,3313,29,present
31193,3313,30,present
31194,3313,31,present
31195,3313,32,present
31196,3314,23,present
31197,3314,24,present
31198,3314,25,present
31199,3314,26,present
31200,3314,27,present
31201,3314,28,present
31202,3314,29,present
31203,3314,30,present
31204,3314,31,present
31205,3314,32,present
31206,3315,23,present
31207,3315,24,present
31208,3315,25,present
31209,3315,26,present
31210,3315,27,present
31211,3315,28,present
31212,3315,29,present
31213,3315,30,present
31214,3315,31,present
31215,3315,32,present
31216,3316,23,present
31217,3316,24,present
31218,3316,25,present
31219,3316,26,present
31220,3316,27,present
31221,3316,28,present
31222,3316,29,present
31223,3316,30,absent
31224,3316,31,present
31225,3316,32,present
31226,3317,23,present
31227,3317,24,present
31228,3317,25,present
31229,3317,26,present
31230,3317,27,present
31231,3317,28,absent
31232,3317,29,present
31233,3317,30,present
31234,3317,31,absent
31235,3317,32,present
31236,3318,23,present
31237,3318,24,present
31238,3318,25,present
31239,3318,26,present
31240,3318,27,present
31241,3318,28,present
31242,3318,29,present
31243,3318,30,present
31244,3318,31,present
31245,3318,32,present
31246,3319,23,present
31247,3319,24,absent
31248,3319,25,present
31249,3319,26,present
31250,3319,27,present
31251,3319,28,present
31252,3319,29,present
31253,3319,30,present
31254,3319,31,present
31255,3319,32,present
31256,3320,23,present
31257,3320,24,present
31258,3320,25,present
31259,3320,26,present
31260,3320,27,present
31261,3320,28,present
31262,3320,29,absent
31263,3320,30,present
31264,3320,31,present
31265,3320,32,present
31266,3321,23,present
31267,3321,24,present
31268,3321,25,absent
31269,3321,26,present
31270,3321,27,present
31271,3321,28,present
31272,3321,29,present
31273,3321,30,absent
31274,3321,31,absent
31275,3321,32,present
31276,3322,23,present
31277,3322,24,present
31278,3322,25,present
31279,3322,26,absent
31280,3322,27,late
31281,3322,28,present
31282,3322,29,present
31283,3322,30,present
31284,3322,31,present
31285,3322,32,present
31286,3323,23,present
31287,3323,24,absent
31288,3323,25,present
31289,3323,26,present
31290,3323,27,present
31291,3323,28,present
31292,3323,29,present
31293,3323,30,present
31294,3323,31,absent
31295,3323,32,present
31296,3324,23,present
31297,3324,24,present
31298,3324,25,present
31299,3324,26,absent
31300,3324,27,present
31301,3324,28,present
31302,3324,29,absent
31303,3324,30,present
31304,3324,31,present
31305,3324,32,present
31306,3325,23,present
31307,3325,24,present
31308,3325,25,present
31309,3325,26,present
31310,3325,27,late
31311,3325,28,present
31312,3325,29,absent
31313,3325,30,present
31314,3325,31,excused
31315,3325,32,present
31316,3326,23,absent
31317,3326,24,present
31318,3326,25,present
31319,3326,26,present
31320,3326,27,absent
31321,3326,28,present
31322,3326,29,present
31323,3326,30,present
31324,3326,31,present
31325,3326,32,absent
31326,3327,23,present
31327,3327,24,present
31328,3327,25,present
31329,3327,26,present
31330,3327,27,absent
31331,3327,28,present
31332,3327,29,present
31333,3327,30,present
31334,3327,31,present
31335,3327,32,present
31336,3328,23,present
31337,3328,24,present
31338,3328,25,present
31339,3328,26,present
31340,3328,27,present
31341,3328,28,absent
31342,3328,29,present
31343,3328,30,absent
31344,3328,31,present
31345,3328,32,present
31346,3329,23,present
31347,3329,24,present
31348,3329,25,present
31349,3329,26,present
31350,3329,27,late
31351,3329,28,present
31352,3329,29,present
31353,3329,30,absent
31354,3329,31,present
31355,3329,32,present
31356,3330,23,present
31357,3330,24,present
31358,3330,25,present
31359,3330,26,present
31360,3330,27,present
31361,3330,28,absent
31362,3330,29,present
31363,3330,30,present
31364,3330,31,late
31365,3330,32,present
31366,3331,23,late
31367,3331,24,present
31368,3331,25,present
31369,3331,26,present
31370,3331,27,present
31371,3331,28,absent
31372,3331,29,present
31373,3331,30,present
31374,3331,31,absent
31375,3331,32,present
31376,3332,23,present
31377,3332,24,present
31378,3332,25,present
31379,3332,26,present
31380,3332,27,absent
31381,3332,28,present
31382,3332,29,present
31383,3332,30,present
31384,3332,31,excused
31385,3332,32,present
31386,3333,23,present
31387,3333,24,present
31388,3333,25,present
31389,3333,26,present
31390,3333,27,present
31391,3333,28,present
31392,3333,29,present
31393,3333,30,present
31394,3333,31,present
31395,3333,32,present
31396,3334,23,present
31397,3334,24,present
31398,3334,25,present
31399,3334,26,present
31400,3334,27,present
31401,3334,28,present
31402,3334,29,present
31403,3334,30,present
31404,3334,31,present
31405,3334,32,present
31406,3335,23,present
31407,3335,24,present
31408,3335,25,absent
31409,3335,26,absent
31410,3335,27,present
31411,3335,28,present
31412,3335,29,present
31413,3335,30,present
31414,3335,31,present
31415,3335,32,present
31416,3336,23,present
31417,3336,24,present
31418,3336,25,present
31419,3336,26,present
31420,3336,27,present
31421,3336,28,present
31422,3336,29,present
31423,3336,30,present
31424,3336,31,absent
31425,3336,32,present
31426,3337,23,present
31427,3337,24,present
31428,3337,25,present
31429,3337,26,present
31430,3337,27,present
31431,3337,28,present
31432,3337,29,present
31433,3337,30,absent
31434,3337,31,absent
31435,3337,32,present
31436,3338,23,present
31437,3338,24,present
31438,3338,25,present
31439,3338,26,present
31440,3338,27,present
31441,3338,28,absent
31442,3338,29,present
31443,3338,30,present
31444,3338,31,present
31445,3338,32,late
31446,3339,23,present
31447,3339,24,present
31448,3339,25,present
31449,3339,26,present
31450,3339,27,present
31451,3339,28,present
31452,3339,29,present
31453,3339,30,absent
31454,3339,31,present
31455,3339,32,present
31456,3340,23,present
31457,3340,24,present
31458,3340,25,present
31459,3340,26,present
31460,3340,27,present
31461,3340,28,present
31462,3340,29,present
31463,3340,30,present
31464,3340,31,present
31465,3340,32,present
31466,3341,23,absent
31467,3341,24,present
31468,3341,25,absent
31469,3341,26,late
31470,3341,27,absent
31471,3341,28,present
31472,3341,29,present
31473,3341,30,present
31474,3341,31,present
31475,3341,32,absent
31476,3342,23,present
31477,3342,24,absent
31478,3342,25,present
31479,3342,26,absent
31480,3342,27,present
31481,3342,28,present
31482,3342,29,absent
31483,3342,30,present
31484,3342,31,present
31485,3342,32,present
31486,3343,23,present
31487,3343,24,absent
31488,3343,25,absent
31489,3343,26,present
31490,3343,27,present
31491,3343,28,present
31492,3343,29,present
31493,3343,30,present
31494,3343,31,absent
31495,3343,32,present
31496,3344,23,present
31497,3344,24,present
31498,3344,25,present
31499,3344,26,present
31500,3344,27,present
31501,3344,28,present
31502,3344,29,absent
31503,3344,30,present
31504,3344,31,late
31505,3344,32,present
31506,3345,23,present
31507,3345,24,absent
31508,3345,25,absent
31509,3345,26,present
31510,3345,27,present
31511,3345,28,present
31512,3345,29,absent
31513,3345,30,present
31514,3345,31,present
31515,3345,32,absent
31516,3346,23,present
31517,3346,24,present
31518,3346,25,present
31519,3346,26,absent
31520,3346,27,present
31521,3346,28,present
31522,3346,29,excused
31523,3346,30,present
31524,3346,31,present
31525,3346,32,present
31526,3347,23,present
31527,3347,24,present
31528,3347,25,present
31529,3347,26,present
31530,3347,27,present
31531,3347,28,late
31532,3347,29,present
31533,3347,30,present
31534,3347,31,present
31535,3347,32,present
31536,3348,23,present
31537,3348,24,present
31538,3348,25,present
31539,3348,26,present
31540,3348,27,present
31541,3348,28,present
31542,3348,29,present
31543,3348,30,present
31544,3348,31,present
31545,3348,32,absent
31546,3349,23,present
31547,3349,24,present
31548,3349,25,present
31549,3349,26,present
31550,3349,27,present
31551,3349,28,present
31552,3349,29,present
31553,3349,30,present
31554,3349,31,present
31555,3349,32,present
31556,3350,23,present
31557,3350,24,present
31558,3350,25,present
31559,3350,26,present
31560,3350,27,present
31561,3351,23,present
31562,3351,24,present
31563,3351,25,present
31564,3351,26,present
31565,3351,27,present
31566,3352,23,present
31567,3352,24,present
31568,3352,25,present
31569,3352,26,present
31570,3352,27,present
31571,3353,23,present
31572,3353,24,present
31573,3353,25,present
31574,3353,26,present
31575,3353,27,present
31576,3354,23,present
31577,3354,24,present
31578,3354,25,present
31579,3354,26,present
31580,3354,27,present
31581,3355,23,present
31582,3355,24,present
31583,3355,25,present
31584,3355,26,present
31585,3355,27,present
31586,3356,23,present
31587,3356,24,present
31588,3356,25,present
31589,3356,26,present
31590,3356,27,present
31591,3357,23,present
31592,3357,24,present
31593,3357,25,present
31594,3357,26,present
31595,3357,27,present
31596,3358,23,present
31597,3358,24,present
31598,3358,25,present
31599,3358,26,present
31600,3358,27,present
31601,3359,23,present
31602,3359,24,present
31603,3359,25,present
31604,3359,26,absent
31605,3359,27,present
31606,3360,23,present
31607,3360,24,excused
31608,3360,25,present
31609,3360,26,present
31610,3360,27,present
31611,3361,23,absent
31612,3361,24,present
31613,3361,25,present
31614,3361,26,present
31615,3361,27,present
31616,3362,23,present
31617,3362,24,present
31618,3362,25,present
31619,3362,26,present
31620,3362,27,present
31621,3363,23,present
31622,3363,24,present
31623,3363,25,present
31624,3363,26,absent
31625,3363,27,present
31626,3364,23,present
31627,3364,24,present
31628,3364,25,present
31629,3364,26,late
31630,3364,27,present
31631,3365,23,present
31632,3365,24,present
31633,3365,25,present
31634,3365,26,present
31635,3365,27,absent
31636,3366,28,present
31637,3366,29,present
31638,3366,30,present
31639,3366,31,present
31640,3366,32,present
31641,3367,28,present
31642,3367,29,present
31643,3367,30,present
31644,3367,31,present
31645,3367,32,present
31646,3368,28,present
31647,3368,29,present
31648,3368,30,absent
31649,3368,31,present
31650,3368,32,present
31651,3369,28,present
31652,3369,29,present
31653,3369,30,present
31654,3369,31,present
31655,3369,32,present
31656,3370,28,present
31657,3370,29,present
31658,3370,30,present
31659,3370,31,present
31660,3370,32,present
31661,3371,28,present
31662,3371,29,present
31663,3371,30,present
31664,3371,31,absent
31665,3371,32,present
31666,3372,28,present
31667,3372,29,present
31668,3372,30,present
31669,3372,31,present
31670,3372,32,present
31671,3373,28,present
31672,3373,29,present
31673,3373,30,present
31674,3373,31,present
31675,3373,32,present
31676,3374,28,present
31677,3374,29,present
31678,3374,30,present
31679,3374,31,present
31680,3374,32,present
31681,3375,28,present
31682,3375,29,present
31683,3375,30,present
31684,3375,31,absent
31685,3375,32,present
31686,3376,28,present
31687,3376,29,present
31688,3376,30,absent
31689,3376,31,present
31690,3376,32,present
31691,3377,28,present
31692,3377,29,present
31693,3377,30,absent
31694,3377,31,absent
31695,3377,32,present
31696,3378,28,present
31697,3378,29,present
31698,3378,30,absent
31699,3378,31,present
31700,3378,32,present
31701,3379,28,present
31702,3379,29,present
31703,3379,30,absent
31704,3379,31,present
31705,3379,32,present
31706,3380,28,present
31707,3380,29,present
31708,3380,30,absent
31709,3380,31,present
31710,3380,32,present
31711,3381,33,present
31712,3381,34,present
31713,3381,35,present
31714,3381,36,present
31715,3381,37,present
31716,3381,38,present
31717,3382,33,present
31718,3382,34,present
31719,3382,35,present
31720,3382,36,present
31721,3382,37,present
31722,3382,38,present
31723,3383,33,present
31724,3383,34,present
31725,3383,35,present
31726,3383,36,present
31727,3383,37,present
31728,3383,38,present
31729,3384,33,present
31730,3384,34,absent
31731,3384,35,present
31732,3384,36,present
31733,3384,37,present
31734,3384,38,present
31735,3385,33,present
31736,3385,34,present
31737,3385,35,present
31738,3385,36,present
31739,3385,37,present
31740,3385,38,present
31741,3386,33,present
31742,3386,34,present
31743,3386,35,present
31744,3386,36,present
31745,3386,37,absent
31746,3386,38,present
31747,3387,33,present
31748,3387,34,absent
31749,3387,35,present
31750,3387,36,present
31751,3387,37,excused
31752,3387,38,present
31753,3388,33,present
31754,3388,34,absent
31755,3388,35,present
31756,3388,36,present
31757,3388,37,present
31758,3388,38,present
31759,3389,33,present
31760,3389,34,present
31761,3389,35,present
31762,3389,36,present
31763,3389,37,absent
31764,3389,38,present
31765,3390,33,present
31766,3390,34,present
31767,3390,35,present
31768,3390,36,present
31769,3390,37,present
31770,3390,38,present
31771,3391,33,present
31772,3391,34,present
31773,3391,35,present
31774,3391,36,present
31775,3391,37,present
31776,3391,38,present
31777,3392,33,present
31778,3392,34,present
31779,3392,35,present
31780,3392,36,present
31781,3392,37,present
31782,3392,38,present
31783,3393,33,present
31784,3393,34,present
31785,3393,35,present
31786,3393,36,present
31787,3393,37,present
31788,3393,38,present
31789,3394,33,present
31790,3394,34,late
31791,3394,35,present
31792,3394,36,present
31793,3394,37,present
31794,3394,38,present
31795,3395,33,present
31796,3395,34,present
31797,3395,35,present
31798,3395,36,present
31799,3395,37,present
31800,3395,38,present
31801,3396,33,present
31802,3396,34,present
31803,3396,35,present
31804,3396,36,present
31805,3396,37,present
31806,3396,38,present
31807,3397,33,present
31808,3397,34,absent
31809,3397,35,present
31810,3397,36,present
31811,3397,37,present
31812,3397,38,present
31813,3398,33,present
31814,3398,34,present
31815,3398,35,present
31816,3398,36,present
31817,3398,37,present
31818,3398,38,present
31819,3399,33,present
31820,3399,34,present
31821,3399,35,present
31822,3399,36,present
31823,3399,37,present
31824,3399,38,absent
31825,3400,33,present
31826,3400,34,present
31827,3400,35,present
31828,3400,36,present
31829,3400,37,late
31830,3400,38,present
31831,3401,33,present
31832,3401,34,present
31833,3401,35,present
31834,3401,36,present
31835,3401,37,present
31836,3401,38,present
31837,3402,33,present
31838,3402,34,present
31839,3402,35,present
31840,3402,36,present
31841,3402,37,late
31842,3402,38,absent
31843,3403,33,present
31844,3403,34,present
31845,3403,35,present
31846,3403,36,present
31847,3403,37,present
31848,3403,38,absent
31849,3404,33,present
31850,3404,34,present
31851,3404,35,present
31852,3404,36,present
31853,3404,37,present
31854,3404,38,present
31855,3405,33,present
31856,3405,34,present
31857,3405,35,present
31858,3405,36,present
31859,3405,37,absent
31860,3405,38,present
31861,3406,33,present
31862,3406,34,present
31863,3406,35,present
31864,3406,36,present
31865,3406,37,absent
31866,3406,38,present
31867,3407,33,present
31868,3407,34,present
31869,3407,35,present
31870,3407,36,present
31871,3407,37,present
31872,3407,38,present
31873,3408,33,present
31874,3408,34,present
31875,3408,35,present
31876,3408,36,present
31877,3408,37,present
31878,3408,38,present
31879,3409,33,present
31880,3409,34,present
31881,3409,35,present
31882,3409,36,present
31883,3409,37,absent
31884,3409,38,present
31885,3410,33,present
31886,3410,34,present
31887,3410,35,present
31888,3410,36,present
31889,3410,37,present
31890,3410,38,present
31891,3411,33,present
31892,3411,34,absent
31893,3411,35,present
31894,3411,36,present
31895,3411,37,present
31896,3411,38,present
31897,3412,33,present
31898,3412,34,present
31899,3412,35,present
31900,3412,36,present
31901,3412,37,present
31902,3412,38,present
31903,3413,33,present
31904,3413,34,present
31905,3413,35,present
31906,3413,36,present
31907,3413,37,present
31908,3413,38,present
31909,3414,33,present
31910,3414,34,present
31911,3414,35,present
31912,3414,36,absent
31913,3414,37,present
31914,3414,38,present
31915,3415,33,present
31916,3415,34,present
31917,3415,35,present
31918,3415,36,present
31919,3415,37,present
31920,3415,38,present
31921,3416,33,absent
31922,3416,34,present
31923,3416,35,present
31924,3416,36,present
31925,3416,37,present
31926,3416,38,present
31927,3417,33,present
31928,3417,34,present
31929,3417,35,present
31930,3417,36,absent
31931,3417,37,present
31932,3417,38,present
31933,3418,33,present
31934,3418,34,present
31935,3418,35,present
31936,3418,36,present
31937,3418,37,present
31938,3418,38,present
31939,3419,33,present
31940,3419,34,present
31941,3419,35,present
31942,3419,36,present
31943,3419,37,present
31944,3419,38,present
31945,3420,33,present
31946,3420,34,present
31947,3420,35,present
31948,3420,36,present
31949,3420,37,present
31950,3420,38,present
31951,3421,33,present
31952,3421,34,present
31953,3421,35,present
31954,3421,36,present
31955,3421,37,present
31956,3421,38,present
31957,3422,33,present
31958,3422,34,present
31959,3422,35,present
31960,3422,36,present
31961,3422,37,present
31962,3422,38,present
31963,3423,33,present
31964,3423,34,present
31965,3423,35,present
31966,3423,36,absent
31967,3423,37,present
31968,3423,38,present
31969,3424,33,present
31970,3424,34,present
31971,3424,35,present
31972,3424,36,absent
31973,3424,37,present
31974,3424,38,present
31975,3425,33,present
31976,3425,34,present
31977,3425,35,present
31978,3425,36,present
31979,3425,37,present
31980,3425,38,absent
31981,3426,33,absent
31982,3426,34,present
31983,3426,35,present
31984,3426,36,absent
31985,3426,37,present
31986,3426,38,present
31987,3427,33,present
31988,3427,34,present
31989,3427,35,present
31990,3427,36,present
31991,3427,37,present
31992,3427,38,present
31993,3428,33,present
31994,3428,34,present
31995,3428,35,present
31996,3428,36,present
31997,3428,37,present
31998,3428,38,present
31999,3429,33,present
32000,3429,34,present
32001,3429,35,present
32002,3429,36,present
32003,3429,37,present
32004,3429,38,present
32005,3430,33,present
32006,3430,34,present
32007,3430,35,present
32008,3430,36,present
32009,3430,37,present
32010,3430,38,present
32011,3431,33,present
32012,3431,34,present
32013,3431,35,present
32014,3431,36,present
32015,3431,37,present
32016,3431,38,present
32017,3432,33,present
32018,3432,34,present
32019,3432,35,present
32020,3432,36,present
32021,3432,37,present
32022,3432,38,present
32023,3433,33,present
32024,3433,34,present
32025,3433,35,present
32026,3433,36,present
32027,3433,37,present
32028,3433,38,present
32029,3434,33,absent
32030,3434,34,present
32031,3434,35,present
32032,3434,36,present
32033,3434,37,present
32034,3434,38,present
32035,3435,33,present
32036,3435,34,present
32037,3435,35,present
32038,3435,36,late
32039,3435,37,present
32040,3435,38,present
32041,3436,33,present
32042,3436,34,present
32043,3436,35,present
32044,3436,36,present
32045,3436,37,present
32046,3436,38,present
32047,3437,33,absent
32048,3437,34,present
32049,3437,35,present
32050,3437,36,present
32051,3437,37,present
32052,3437,38,present
32053,3438,33,present
32054,3438,34,present
32055,3438,35,present
32056,3438,36,late
32057,3438,37,present
32058,3438,38,present
32059,3439,33,present
32060,3439,34,present
32061,3439,35,present
32062,3439,36,present
32063,3439,37,absent
32064,3439,38,present
32065,3440,33,present
32066,3440,34,present
32067,3440,35,present
32068,3440,36,present
32069,3440,37,present
32070,3440,38,present
32071,3441,33,excused
32072,3441,34,present
32073,3441,35,present
32074,3441,36,late
32075,3441,37,present
32076,3441,38,present
32077,3442,33,present
32078,3442,34,present
32079,3442,35,present
32080,3442,36,present
32081,3442,37,present
32082,3442,38,present
32083,3443,33,present
32084,3443,34,present
32085,3443,35,present
32086,3443,36,present
32087,3443,37,present
32088,3443,38,present
32089,3444,33,present
32090,3444,34,present
32091,3444,35,present
32092,3444,36,present
32093,3444,37,present
32094,3444,38,present
32095,3445,33,present
32096,3445,34,present
32097,3445,35,present
32098,3445,36,present
32099,3445,37,present
32100,3445,38,present
32101,3446,33,present
32102,3446,34,absent
32103,3446,35,present
32104,3446,36,absent
32105,3446,37,present
32106,3446,38,present
32107,3447,33,present
32108,3447,34,present
32109,3447,35,present
32110,3447,36,present
32111,3447,37,present
32112,3447,38,present
32113,3448,33,present
32114,3448,34,present
32115,3448,35,present
32116,3448,36,present
32117,3448,37,present
32118,3448,38,present
32119,3449,33,present
32120,3449,34,present
32121,3449,35,present
32122,3449,36,present
32123,3449,37,present
32124,3449,38,present
32125,3450,33,late
32126,3450,34,present
32127,3450,35,present
32128,3450,36,present
32129,3450,37,present
32130,3450,38,absent
32131,3451,33,present
32132,3451,34,present
32133,3451,35,present
32134,3451,36,absent
32135,3451,37,present
32136,3451,38,present
32137,3452,33,present
32138,3452,34,present
32139,3452,35,present
32140,3452,36,present
32141,3452,37,present
32142,3452,38,present
32143,3453,33,present
32144,3453,34,present
32145,3453,35,present
32146,3453,36,present
32147,3453,37,present
32148,3453,38,present
32149,3454,33,present
32150,3454,34,present
32151,3454,35,present
32152,3454,36,present
32153,3454,37,present
32154,3454,38,present
32155,3455,33,present
32156,3455,34,present
32157,3455,35,present
32158,3455,36,absent
32159,3455,37,present
32160,3455,38,present
32161,3456,33,present
32162,3456,34,present
32163,3456,35,present
32164,3456,36,absent
32165,3456,37,absent
32166,3456,38,present
32167,3457,33,present
32168,3457,34,absent
32169,3457,35,present
32170,3457,36,present
32171,3457,37,present
32172,3457,38,present
32173,3458,33,present
32174,3458,34,absent
32175,3458,35,present
32176,3458,36,present
32177,3458,37,present
32178,3458,38,present
32179,3459,33,present
32180,3459,34,present
32181,3459,35,present
32182,3459,36,present
32183,3459,37,present
32184,3459,38,present
32185,3460,33,present
32186,3460,34,present
32187,3460,35,present
32188,3460,36,present
32189,3460,37,present
32190,3460,38,present
32191,3461,33,present
32192,3461,34,absent
32193,3461,35,present
32194,3461,36,present
32195,3461,37,present
32196,3461,38,present
32197,3462,33,present
32198,3462,34,present
32199,3462,35,present
32200,3462,36,present
32201,3462,37,present
32202,3462,38,present
32203,3463,33,present
32204,3463,34,present
32205,3463,35,absent
32206,3463,36,present
32207,3463,37,present
32208,3463,38,present
32209,3464,33,present
32210,3464,34,present
32211,3464,35,present
32212,3464,36,present
32213,3464,37,present
32214,3464,38,present
32215,3465,33,present
32216,3465,34,absent
32217,3465,35,present
32218,3465,36,present
32219,3465,37,present
32220,3465,38,present
32221,3466,33,present
32222,3466,34,present
32223,3466,35,present
32224,3466,36,present
32225,3466,37,absent
32226,3466,38,present
32227,3467,33,present
32228,3467,34,present
32229,3467,35,present
32230,3467,36,present
32231,3467,37,present
32232,3467,38,present
32233,3468,33,present
32234,3468,34,present
32235,3468,35,present
32236,3468,36,present
32237,3468,37,present
32238,3468,38,present
32239,3469,33,present
32240,3469,34,absent
32241,3469,35,present
32242,3469,36,present
32243,3469,37,present
32244,3469,38,present
32245,3470,33,present
32246,3470,34,absent
32247,3470,35,present
32248,3470,36,present
32249,3470,37,present
32250,3470,38,absent
32251,3471,33,absent
32252,3471,34,present
32253,3471,35,present
32254,3471,36,present
32255,3471,37,present
32256,3471,38,present
32257,3472,33,present
32258,3472,34,present
32259,3472,35,present
32260,3472,36,present
32261,3472,37,present
32262,3472,38,present
32263,3473,33,present
32264,3473,34,absent
32265,3473,35,present
32266,3473,36,present
32267,3473,37,present
32268,3473,38,present
32269,3474,33,present
32270,3474,34,present
32271,3474,35,present
32272,3474,36,present
32273,3474,37,present
32274,3474,38,present
32275,3475,33,late
32276,3475,34,present
32277,3475,35,present
32278,3475,36,present
32279,3475,37,present
32280,3475,38,present
32281,3476,33,absent
32282,3476,34,present
32283,3476,35,present
32284,3476,36,present
32285,3476,37,present
32286,3476,38,present
32287,3477,33,present
32288,3477,34,present
32289,3477,35,present
32290,3477,36,present
32291,3477,37,present
32292,3477,38,present
32293,3478,33,present
32294,3478,34,present
32295,3478,35,present
32296,3478,36,present
32297,3478,37,present
32298,3478,38,present
32299,3479,33,present
32300,3479,34,absent
32301,3479,35,present
32302,3479,36,present
32303,3479,37,present
32304,3479,38,present
32305,3480,33,present
32306,3480,34,present
32307,3480,35,present
32308,3480,36,present
32309,3480,37,present
32310,3480,38,present
32311,3481,33,present
32312,3481,34,present
32313,3481,35,present
32314,3481,36,present
32315,3481,37,present
32316,3481,38,present
32317,3482,33,present
32318,3482,34,absent
32319,3482,35,present
32320,3482,36,present
32321,3482,37,present
32322,3482,38,present
32323,3483,33,present
32324,3483,34,absent
32325,3483,35,present
32326,3483,36,present
32327,3483,37,absent
32328,3483,38,present
32329,3484,33,present
32330,3484,34,present
32331,3484,35,absent
32332,3484,36,present
32333,3484,37,present
32334,3484,38,present
32335,3485,33,present
32336,3485,34,present
32337,3485,35,present
32338,3485,36,present
32339,3485,37,present
32340,3485,38,present
32341,3486,33,present
32342,3486,34,present
32343,3486,35,present
32344,3486,36,present
32345,3486,37,present
32346,3486,38,present
32347,3487,33,present
32348,3487,34,absent
32349,3487,35,present
32350,3487,36,present
32351,3487,37,present
32352,3487,38,present
32353,3488,33,present
32354,3488,34,present
32355,3488,35,present
32356,3488,36,present
32357,3488,37,present
32358,3488,38,present
32359,3489,33,present
32360,3489,34,present
32361,3489,35,present
32362,3489,36,present
32363,3489,37,present
32364,3489,38,present
32365,3490,33,present
32366,3490,34,present
32367,3490,35,present
32368,3490,36,present
32369,3490,37,present
32370,3490,38,present
32371,3491,33,present
32372,3491,34,present
32373,3491,35,present
32374,3491,36,present
32375,3491,37,absent
32376,3491,38,present
32377,3492,33,absent
32378,3492,34,present
32379,3492,35,present
32380,3492,36,present
32381,3492,37,absent
32382,3492,38,present
32383,3493,33,present
32384,3493,34,present
32385,3493,35,present
32386,3493,36,present
32387,3493,37,present
32388,3493,38,present
32389,3494,33,present
32390,3494,34,present
32391,3494,35,present
32392,3494,36,present
32393,3494,37,present
32394,3494,38,present
32395,3495,33,present
32396,3495,34,present
32397,3495,35,present
32398,3495,36,present
32399,3495,37,present
32400,3495,38,present
32401,3496,33,present
32402,3496,34,present
32403,3496,35,present
32404,3496,36,present
32405,3496,37,present
32406,3496,38,present
32407,3497,33,present
32408,3497,34,present
32409,3497,35,present
32410,3497,36,present
32411,3497,37,present
32412,3497,38,present
32413,3498,33,present
32414,3498,34,present
32415,3498,35,present
32416,3498,36,present
32417,3498,37,present
32418,3498,38,present
32419,3499,33,present
32420,3499,34,present
32421,3499,35,present
32422,3499,36,present
32423,3499,37,present
32424,3499,38,present
32425,3500,33,present
32426,3500,34,present
32427,3500,35,present
32428,3500,36,present
32429,3500,37,present
32430,3500,38,present
32431,3501,33,present
